Ranking,Company Name,Symbol
1720,Telecommunication Systems,TSYS
1721,Teletech Holdings,TTEC
1723,Techtarget,TTGT
1724,Tetra Technologies,TTI
1725,TTM Technologies,TTMI
1726,T2 Biosystems Inc,TTOO
1727,Tetraphase Pharmaceuticals Inc,TTPH
1728,Tile Shop Holdings Inc,TTS
1730,Tubemogul Inc,TUBE
1731,Tuesday Morning,TUES
1732,Tumi Holdings Inc,TUMI
1733,Travelport Worldwide Ltd,TVPT
1734,Titan International,TWI
1735,Twin Disc Inc,TWIN
1736,2U Inc,TWOU
1737,Therapeuticsmd Inc,TXMD
1738,Texas Roadhouse,TXRH
1739,Textura Corp,TXTR
1741,Monotype Imaging Holdings Inc,TYPE
1742,Travelzoo Inc,TZOO
1743,Universal Truckload Services,UACL
1744,Universal American Financial,UAM
1745,Urstadt Biddle Properties Inc,UBA
1746,United Financial Bancorp Inc,UBNK
1747,Ubiquiti Networks Inc,UBNT
1748,Union First Market Bankshares Corp,UBSH
1749,United Bankshares,UBSI
1750,United Community Banks,UCBI
1751,United Community Financial,UCFC
1752,Ultra Clean Holdings,UCTT
1753,United Development Funding IV,UDF
1754,Urban Edge Properties Common Sh,UE
1755,Uranium Energy,UEC
1756,Universal Electronics Inc,UEIC
1757,United Fire Group Inc,UFCS
1758,Unifi Inc,UFI
1759,Universal Forest Products,UFPI
1760,Universal Health Realty Income Trust,UHT
1761,United Insurance Hld,UIHC
1762,Unisys Corp,UIS
1763,Ultrapetrol [Bahamas] Ltd,ULTR
1764,UMB Financial Corp,UMBF
1765,Umh Properties,UMH
1766,Umpqua Holdings Corp,UMPQ
1767,Unifirst Corp,UNF
1768,United Natural Foods,UNFI
1769,Unilife Corp,UNIS
1770,Unit Corp,UNT
1771,United Online,UNTD
1772,Ultra Petroleum,UPL
1773,USA Truck,USAK
1774,US Concrete,USCR
1775,United States Lime & Minerals,USLM
1776,Usana Health Sciences Inc,USNA
1777,U.S. Physical Therapy,USPH
1778,Ultratech Inc,UTEK
1779,Universal Technical Institute Inc,UTI
1780,Uti Worldwide Inc,UTIW
1781,Unitil Corp,UTL
1782,Utah Medical Products,UTMD
1783,Energy Fuels Inc,UUUU
1784,Universal Insurance Holdings Inc,UVE
1785,Univest Corporation of Pennsylvania,UVSP
1786,Universal Corp,UVV
1787,Virgin America Inc,VA
1789,Vascular Solutions,VASC
1790,Vocera Communications Inc,VCRA
1791,Veracyte Inc,VCYT
1792,Vasco Data Security International,VDSI
1793,Vectrus Inc. Common Stock,VEC
1794,Veeco Instruments Inc,VECO
1795,Vonage Holdings,VG
1796,Vector Group Ltd,VGR
1797,Virnetx Holding Corp,VHC
1798,Valhi Inc,VHI
1799,Vicor Corp,VICR
1801,Vision Company As,VISI
1802,Meridian Bioscience Inc,VIVO
1803,Village Super Market,VLGEA
1804,Valley National Bancorp,VLY
1805,Violin Memory Inc,VMEM
1806,Vince Holding Corp. Common Stoc,VNCE
1807,Vanda Pharmaceuticals Inc,VNDA
1808,Audiovox Corp,VOXX
1809,Vishay Precision Group,VPG
1810,Vera Bradley,VRA
1811,Varonis Systems Inc,VRNS
1812,Verint Systems Inc,VRNT
1813,Virtus Investment Partners,VRTS
1814,Virtusa Corp,VRTU
1815,Veritiv Corporation Common Stoc,VRTV
1816,Versartis Inc,VSAR
1818,VSE Corp,VSEC
1819,Vishay Intertechnology,VSH
1820,Vitamin Shoppe Inc,VSI
1821,Vivint Solar Inc,VSLR
1822,Verastem Inc,VSTM
1823,Vitae Pharmaceuticals Inc,VTAE
1824,Vital Therapies Inc,VTL
1825,Viad Corp,VVI
1826,Vivus Inc,VVUS
1828,Westamerica Bancorporation,WABC
1829,Walter Investment Management Corp,WAC
1830,Washington Federal,WAFD
1831,Wageworks Inc,WAGE
1832,Wesco Aircraft Holdings Inc,WAIR
1834,Washington Trust Bancorp,WASH
1835,Webmd Health Corp,WBMD
1837,Wellcare Group,WCG
1838,Wci Communities Inc,WCIC
1839,Walker & Dunlop,WD
1840,Wd-40 Company,WDFC
1841,Werner Enterprises,WERN
1842,Wisdomtree Invstmnts,WETF
1843,Weyco Group,WEYS
1844,WGL Holdings Inc,WGL
1845,Winnebago Industries,WGO
1846,Westwood Holdings Group Inc,WHG
1847,Wilshire Bancorp,WIBC
1848,Boingo Wireless Inc,WIFI
1849,Windstream Holdings Inc,WIN
1850,Winmark Corp,WINA
1851,Encore Wire Corp,WIRE
1853,Workiva Llc,WK
1854,Westmoreland Coal Company,WLB
1855,William Lyon Homes,WLH
1856,West Marine,WMAR
1857,Western Asset Mortgage Capital,WMC
1858,Wright Medical Group N.V.,WMGI
1859,Weis Markets,WMK
1861,Wabash National Corp,WNC
1862,Western Refining,WNR
1863,Worthington Industries,WOR
1864,Wausau-Mosinee Paper Corp,WPP
1865,Washington Real Estate Investment,WRE
1866,World Acceptance Corp,WRLD
1867,Wesbanco Inc,WSBC
1868,Waterstone Financial,WSBF
1869,WSFS Financial Corp,WSFS
1870,Whitestone REIT,WSR
1872,West Corp,WSTC
1873,West Bancorporation,WTBA
1875,W&T Offshore,WTI
1876,Watts Water Technologies,WTS
1880,Wolverine World Wide,WWW
1881,Xbiotech Inc,XBIT
1882,Exco Resources NL,XCO
1883,Xcerra Corp,XCRA
1884,Intersect Ent Inc,XENT
1885,Xenia Hotels & Resorts Inc,XHR
1886,Acceleron Pharma Inc,XLRN
1887,Xencor Inc,XNCR
1888,Xenoport Inc,XNPT
1889,Xoma Ltd,XOMA
1890,The Exone Company,XONE
1891,Xoxo Group Inc,XOXO
1893,Xerium Technologies,XRM
1894,IXIA,XXIA
1895,Yadkin Valley Financial Corp,YDKN
1896,The York Water Company,YORW
1897,YRC Worldwide,YRCW
1898,Zagg Inc,ZAGG
1899,Zais Group Holdings Inc,ZAIS
1900,Zendesk Inc,ZEN
1901,Olympic Steel,ZEUS
1902,Zafgen Inc,ZFGN
1903,Zogenix Inc,ZGNX
1904,Horsehead Holding,ZINC
1905,Ziopharm Oncology Inc,ZIOP
1906,Zix Corp,ZIXI
1907,Zeltiq Aesthetics Inc,ZLTQ
1908,Zoe'S Kitchen Inc,ZOES
1909,Zumiez Inc,ZUMZ
